,item_id,recommend,user_id,sentiment_analysis,date
10087,113020,True,PotatoMan1,2,"June 21, 2014"
10088,227940,False,76561198060870618,1,"March 8, 2015"
10089,295110,True,76561198060870618,1,
10090,304930,True,76561198060870618,1,"July 10, 2014"
10091,730,True,76561198090548578,1,
10092,319630,True,76561197982665201,1,"February 24, 2015"
10093,232430,True,76561197982665201,2,"April 10, 2014"
10094,345820,True,76561197982665201,1,"December 28, 2015"
10095,218620,True,Sorefinger,1,
10096,730,True,76561198096443555,1,"June 23, 2015"
10097,221100,False,76561198096443555,0,"May 3, 2014"
10098,227940,True,76561198096443555,1,"July 12, 2014"
10099,263540,False,76561198096443555,0,"May 18, 2014"
10100,295110,True,76561198096443555,1,"January 16, 2015"
10101,242860,True,76561198096443555,2,
10102,241930,True,76561198096443555,1,"October 7, 2014"
10103,252490,True,76561198096443555,0,"March 15, 2014"
10104,49520,True,comicalcorn,1,"February 7, 2014"
10105,206420,True,comicalcorn,2,"April 26, 2014"
10106,205100,True,16538,1,"December 6, 2013"
10107,365590,True,16538,1,
10108,374320,True,16538,1,
10109,250320,True,16538,1,"March 18, 2014"
10110,72850,True,76561198050243948,1,"May 3, 2014"
10111,342200,True,KetsuKixBunni,2,
10112,550,True,KetsuKixBunni,1,"October 30, 2015"
10113,25000,True,76561198079356698,1,"June 28, 2014"
10114,70,True,Engurneer,0,
10115,220,True,Engurneer,1,
10116,346010,True,Engurneer,1,
10117,304930,True,Engurneer,1,"October 18, 2015"
10118,218230,True,Engurneer,0,"September 23, 2015"
10119,620,True,Engurneer,2,"August 12, 2015"
10120,221910,True,Engurneer,0,"August 7, 2015"
10121,72200,False,Engurneer,2,"June 12, 2015"
10122,233250,False,Engurneer,2,"October 24, 2014"
10123,266840,False,Fried_Bacon,1,
10124,296490,True,Fried_Bacon,1,
10125,242920,True,Fried_Bacon,1,
10126,237930,True,Fried_Bacon,1,"October 23, 2015"
10127,105600,True,Fried_Bacon,2,"June 30, 2015"
10128,49520,True,Fried_Bacon,0,"June 14, 2015"
10130,337040,True,Alzahar,1,"December 9, 2014"
10131,35450,True,Alzahar,2,"February 14, 2014"
10132,219640,True,Alzahar,1,"February 14, 2014"
10133,444090,False,_fatlass_,0,
10134,57300,True,_fatlass_,1,"April 20, 2014"
10135,730,True,CoNnEcT500BR,0,"April 26, 2015"
10136,33930,True,CoNnEcT500BR,1,"January 6, 2015"
10137,42910,True,CoNnEcT500BR,1,"December 22, 2014"
10138,620,True,CoNnEcT500BR,1,"December 29, 2014"
10139,8930,True,CoNnEcT500BR,1,"August 7, 2015"
10140,302670,True,CoNnEcT500BR,2,"August 2, 2015"
10141,307780,False,Meyjax,1,"May 5, 2015"
10142,232090,True,Meyjax,1,"April 28, 2015"
10143,332800,True,Meyjax,2,"December 8, 2014"
10144,402020,False,Connor5620,1,
10145,493370,False,Azuralis,1,
10146,1250,True,76561198051976770,1,"December 3, 2013"
10147,105600,True,76561198064532072,2,"July 17, 2015"
10148,200210,True,MrStealYourGirlZ,2,"June 8, 2015"
10149,4000,True,MehPonys,1,"December 7, 2013"
10150,226700,True,MehPonys,1,"April 5, 2014"
10151,730,True,76561198072036519,1,"October 31, 2015"
10152,311210,False,76561198064427658,1,"November 6, 2015"
10153,252950,False,76561198064427658,1,
10154,207490,False,76561198064427658,1,"June 20, 2015"
10155,210770,True,76561198064427658,1,"October 3, 2015"
10156,550,True,76561198040900746,1,"December 25, 2013"
10157,218620,True,COOKIESCOOKIES123,1,"October 16, 2014"
10158,236110,True,COOKIESCOOKIES123,1,"December 25, 2014"
10159,200510,True,COOKIESCOOKIES123,1,"February 7, 2014"
10160,271590,True,kodiakbear52,2,"April 14, 2015"
10161,49520,True,kodiakbear52,1,"November 28, 2013"
10162,346110,True,76561198040183690,1,"June 11, 2015"
10163,327890,True,76561198040183690,1,"April 9, 2015"
10164,334040,False,76561198040183690,2,"August 9, 2015"
10165,350150,False,76561198040183690,1,"July 8, 2015"
10166,344760,True,76561198040183690,1,"April 5, 2015"
10167,265750,True,76561198040183690,1,"August 24, 2014"
10168,265930,True,76561198040183690,1,"May 7, 2014"
10169,4000,True,Haydzz,1,"May 2, 2014"
10170,440,True,76561198074571299,2,"June 21, 2014"
10171,314160,True,76561198074571299,1,
10172,204360,True,76561198074571299,2,"December 23, 2015"
10173,730,True,76561198074571299,1,"November 21, 2014"
10174,730,True,76561198075584298,1,
10175,440,False,76561198075584298,1,"September 10, 2014"
10176,243870,False,76561198075584298,0,"September 10, 2014"
10177,440,True,coollord,1,"February 1, 2015"
10178,413150,True,coollord,1,
10179,205100,True,zombiehackerbrah,1,"October 6, 2015"
10180,287390,True,zombiehackerbrah,1,"October 6, 2015"
10181,440,True,76561198142398530,1,"August 11, 2015"
10182,4000,True,76561198142398530,1,"August 11, 2015"
10183,304930,True,76561198142398530,1,"June 22, 2015"
10184,211420,True,essex666,0,"May 5, 2014"
10185,227940,True,76561198146831507,1,"May 19, 2015"
10186,48700,True,76561198146831507,2,"April 26, 2015"
10187,335840,True,aaronaaronaaron,0,"February 8, 2015"
10188,413150,True,aaronaaronaaron,0,
10189,570,True,aaronaaronaaron,1,"November 10, 2012"
10190,230410,True,76561198038904573,2,"July 5, 2013"
10191,218620,True,coregetsscores,1,"May 28, 2015"
10192,730,True,76561198098364705,1,"June 25, 2014"
10193,91310,True,CornBeard,2,"January 1, 2014"
10194,4000,True,CornBeard,2,"October 4, 2014"
10195,440,True,CornBeard,0,"January 11, 2014"
10196,216250,True,CornBeard,1,"December 25, 2013"
10197,352460,True,CornBeard,1,"August 3, 2015"
10198,49520,True,CornBeard,2,"November 8, 2014"
10199,240,True,CornBeard,2,"January 9, 2014"
10200,245550,True,PintoProAlto,1,"November 2, 2014"
10201,570,True,PintoProAlto,1,"April 21, 2014"
10202,219640,True,PintoProAlto,1,"December 29, 2015"
10203,4000,True,PintoProAlto,1,"December 22, 2014"
10204,113200,True,PintoProAlto,1,"December 24, 2013"
10205,440,True,PintoProAlto,1,"October 24, 2014"
10206,204360,True,PintoProAlto,1,"October 16, 2015"
10207,620,True,PintoProAlto,2,"April 6, 2013"
10208,55230,True,76561198061187428,1,"February 19, 2014"
10209,377160,True,76561198061187428,1,
10210,214490,True,76561198061187428,0,"December 25, 2014"
10211,243870,False,76561198061187428,1,
10212,252490,False,76561198061187428,0,"September 27, 2015"
10213,304930,False,76561198061187428,2,"October 9, 2014"
10214,22370,True,76561198061187428,1,"June 25, 2014"
10215,220200,True,Corporal_Punishment,1,"April 28, 2015"
10216,440,True,Corporal_Punishment,0,"January 5, 2015"
10217,500,True,76561198097864769,2,"October 19, 2014"
10218,730,True,76561198082142359,2,"August 22, 2015"
10219,4000,True,Aviatorch,2,"July 22, 2014"
10220,570,True,santa100,1,"May 17, 2014"
10221,304430,True,76561198035005990,1,
10222,204360,True,Ibukismywaifuforlaifu,1,
10223,8190,True,Bad_Sleeping_Pattern_101,1,"January 11, 2015"
10224,8930,True,76561198044664331,1,"December 22, 2013"
10225,228380,True,sealbloke,2,"January 15, 2014"
10226,239140,True,723943123,1,"December 22, 2015"
10227,221100,True,723943123,1,"February 14, 2014"
10228,218620,True,723943123,1,"December 22, 2015"
10229,730,True,723943123,1,
10230,209870,False,723943123,1,"December 22, 2015"
10231,271590,True,723943123,1,"December 22, 2015"
10232,107410,True,723943123,1,"December 22, 2015"
10233,206210,True,76561198095457579,1,"July 15, 2014"
10234,265630,True,CaptMcMurder,1,"December 14, 2014"
10235,244850,True,CaptMcMurder,2,"May 2, 2014"
10236,208090,True,CaptMcMurder,1,"February 20, 2014"
10237,730,True,76561198050407999,1,"January 23, 2015"
10238,401190,True,crualninja,1,"September 17, 2015"
10239,222880,True,PokeyStabbyThing,2,"January 31, 2014"
10240,252490,True,fireawesome,1,"February 11, 2014"
10241,250900,True,76561198042087397,1,
10242,200210,False,Crafe,1,"January 15, 2014"
10243,219150,True,Crafe,0,"November 3, 2015"
10244,332500,True,Crafe,1,"November 15, 2015"
10245,413150,True,Crafe,2,
10246,233450,True,Crafe,1,"October 7, 2015"
10247,491260,True,Crafe,1,
10248,225840,True,chocolate-donut-king,1,
10249,4000,True,chocolate-donut-king,2,"October 18, 2013"
10250,730,True,chocolate-donut-king,2,"January 5, 2015"
10251,440,True,chocolate-donut-king,2,"January 30, 2013"
10252,275850,False,76561198057707533,2,
10253,317820,True,HotDogKid47,2,"July 25, 2015"
10254,730,True,HotDogKid47,0,"June 27, 2014"
10255,440,True,HotDogKid47,1,"June 22, 2014"
10256,265930,False,crashsg32hatesspam,1,"December 27, 2014"
10257,266490,True,crashsg32hatesspam,1,"December 21, 2014"
10258,72850,True,crashsg32hatesspam,1,"November 8, 2014"
10259,31280,True,crashsg32hatesspam,2,"November 7, 2014"
10260,234710,True,crashsg32hatesspam,1,"November 7, 2014"
10261,233720,True,crashsg32hatesspam,2,"March 22, 2014"
10262,207490,True,crashsg32hatesspam,1,"September 27, 2013"
10263,7670,True,76561198068831727,1,"October 25, 2015"
10264,238460,True,76561198068831727,2,"October 25, 2015"
10265,230410,True,76561198068831727,1,"October 25, 2015"
10266,227300,True,76561198068831727,0,"October 25, 2015"
10267,8850,False,76561198068831727,1,"October 25, 2015"
10268,8870,True,76561198068831727,2,"October 25, 2015"
10269,286100,True,76561198068831727,2,"May 22, 2014"
10270,730,True,note551,1,"December 19, 2014"
10271,72850,True,note551,2,"September 13, 2014"
10272,230410,True,note551,1,"December 25, 2013"
10273,99900,True,note551,1,"December 25, 2013"
10274,440,True,note551,1,"December 25, 2013"
10275,360940,True,76561198093983570,1,"December 16, 2015"
10276,252330,True,76561198093983570,2,"January 3, 2014"
10277,221100,True,artem_zhigarev,1,"February 14, 2014"
10278,410670,True,CrazyBones,1,
10279,219640,True,76561198073515046,1,"February 20, 2013"
10280,222730,True,76561198007571248,1,"November 27, 2013"
10281,12900,True,76561198007571248,1,"November 25, 2013"
10282,211420,True,13971397,1,
10283,271590,True,13971397,1,
10284,313740,True,13971397,1,
10285,22380,True,13971397,2,"October 1, 2014"
10286,312990,True,13971397,0,"August 28, 2014"
10287,730,True,CRAZYASIANGAMER1,2,
10288,204100,True,CRAZYASIANGAMER1,2,"July 15, 2014"
10289,550,True,CRAZYASIANGAMER1,2,"July 15, 2014"
10290,209160,True,Dythoras,1,
10291,409710,True,Dythoras,1,
10292,307780,True,Dythoras,1,
10293,275850,False,Dythoras,2,
10294,292030,True,Dythoras,1,
10295,346900,True,Dythoras,1,"August 25, 2015"
10296,72850,True,Dythoras,0,"October 8, 2014"
10297,550,True,Dythoras,2,"March 16, 2014"
10298,440,True,76561198045865055,0,"October 11, 2012"
10299,570,False,76561198045865055,1,"November 5, 2015"
10300,72850,True,CrazyKidGo,1,"March 3, 2014"
10301,293260,True,CrazyKidGo,1,"July 14, 2015"
10302,374320,True,CrazyKidGo,1,
10303,211420,True,CrazyKidGo,1,
10304,204360,False,CrazyKidGo,0,"July 7, 2015"
10305,269210,True,CrazyKidGo,2,"December 29, 2014"
10306,10090,True,76561198103389855,2,"February 6, 2015"
10307,236390,True,76561197983697443,2,"November 25, 2013"
10308,209870,True,76561197983697443,2,"November 25, 2013"
10309,730,True,76561197983697443,2,"August 25, 2012"
10310,275850,True,76561197983697443,1,
10311,306130,True,76561197983697443,1,"July 22, 2014"
10312,219640,True,76561197983697443,2,"November 22, 2014"
10313,243470,True,76561197983697443,2,"May 27, 2014"
10314,248140,False,76561197983697443,2,"November 25, 2013"
10315,4920,True,76561197983633274,1,"January 2, 2014"
10316,204300,True,76561198080133542,2,"September 17, 2014"
10317,274310,True,76561198058177382,2,
10318,381120,True,76561198095839864,2,
10319,212680,True,76561198095839864,1,"April 7, 2014"
10320,264140,True,76561198095839864,2,"March 23, 2014"
10321,440,True,76561198095839864,2,"July 2, 2013"
10322,210770,True,76561198095839864,1,"May 7, 2014"
10323,252490,True,76561198095839864,1,"July 23, 2014"
10324,298160,True,76561198095839864,1,"May 17, 2015"
10325,275850,True,76561198095839864,1,
10326,247950,True,76561198095839864,1,"January 2, 2015"
10327,105600,True,76561198095839864,1,"October 9, 2013"
10328,113200,True,mrwillsy,1,"June 27, 2014"
10329,322070,True,Razorleaff,2,"October 5, 2014"
10330,211820,True,Razorleaff,0,"December 5, 2013"
10331,340340,True,Razorleaff,1,"April 13, 2015"
10332,241930,True,76561198047639654,1,"October 1, 2014"
10333,107410,True,76561198047639654,0,"July 27, 2014"
10334,400,True,76561198092068521,1,"March 20, 2015"
10335,220,True,76561198092068521,2,"January 2, 2015"
10336,224260,False,76561198092068521,1,"November 24, 2014"
10337,221380,True,76561198086428888,2,
10338,252490,True,76561198086428888,1,"September 14, 2014"
10339,72850,True,icripsy,1,"June 20, 2014"
10340,4000,True,3046123,1,"April 18, 2015"
10341,730,False,crixis48,1,
10342,303390,False,crixis48,2,"December 29, 2015"
10343,220,True,crixis48,1,"September 27, 2014"
10344,266430,True,crixis48,2,"September 19, 2014"
10345,312990,True,crixis48,1,"August 5, 2014"
10346,246420,True,crixis48,2,"January 14, 2014"
10347,221100,True,76561198028072716,2,"January 27, 2014"
10348,346110,False,76561198028072716,1,
10349,730,True,76561198028072716,1,"May 16, 2015"
10350,206210,True,76561198028072716,2,"September 6, 2012"
10351,72850,True,76561198088699917,1,"May 18, 2014"
10352,380,False,76561198088699917,2,"August 18, 2014"
10353,17410,True,76561198048996327,1,"July 25, 2014"
10354,34010,True,Crudetasmanian,1,"November 27, 2013"
10355,570,True,n00bsh0t,2,"July 7, 2014"
10356,249050,True,76561197993847898,1,"January 5, 2015"
10357,238320,True,76561197993847898,2,"June 22, 2014"
10358,298630,True,Cryotechnic68,1,"May 2, 2015"
10359,449140,True,Cryotechnic68,2,
10360,313120,False,Cryotechnic68,0,
10361,55140,False,Cryotechnic68,2,
10362,437220,True,Cryotechnic68,2,
10363,730,True,Cryotechnic68,0,"May 23, 2015"
10364,207610,True,caffinatedshit,1,"November 30, 2013"
10365,55230,True,caffinatedshit,1,"January 18, 2012"
10366,225600,True,caffinatedshit,2,"January 2, 2014"
10367,13140,True,caffinatedshit,2,"February 3, 2012"
10368,250320,True,caffinatedshit,1,"November 30, 2013"
10369,8190,True,caffinatedshit,2,"August 25, 2012"
10370,72850,True,caffinatedshit,2,"July 16, 2012"
10371,8980,True,caffinatedshit,1,"March 10, 2012"
10372,391460,False,76561197970523542,2,
10373,4000,True,baeritto,1,"August 15, 2014"
10374,301520,False,76561198080927111,1,
10375,218620,True,Makurii,2,"November 16, 2014"
10376,438490,True,Makurii,1,
10377,22380,True,Makurii,1,"June 15, 2015"
10378,248820,True,Makurii,0,"December 22, 2014"
10379,102500,True,Makurii,1,"December 22, 2014"
10380,730,True,Makurii,2,"November 27, 2014"
10381,260230,True,76561197976370569,1,"March 16, 2015"
10382,322500,True,76561198043043907,2,
10383,393420,True,76561198043043907,1,"December 13, 2015"
10384,440,True,76561198087515956,2,"December 19, 2013"
10385,230410,True,76561198087515956,2,"January 10, 2015"
10386,285920,True,ManaGenji,2,
10387,253250,True,ManaGenji,1,"June 6, 2015"
10388,233150,True,ManaGenji,1,"March 12, 2015"
10389,40800,True,chewintheCUD,2,"July 4, 2011"
10392,48700,True,76561198064663981,1,"July 9, 2014"
10393,311210,True,76561198064663981,1,
10394,393380,True,76561198064663981,1,
10395,212680,True,76561198064663981,1,"April 8, 2014"
10396,730,True,76561198064663981,2,"September 23, 2014"
10397,248570,True,76561198064663981,1,"June 16, 2014"
10398,550,True,Mishman44,2,"July 4, 2011"
10399,265930,False,76561198052266063,1,
10400,22330,True,76561198052266063,2,"July 28, 2015"
10401,273350,True,CupcakesArePainful,2,
10402,289130,True,CupcakesArePainful,1,"January 13, 2015"
10403,218230,True,theartificialchicken,2,"March 26, 2014"
10404,230410,True,76561198066876703,1,"June 14, 2015"
10405,275850,False,76561198066876703,1,
10406,730,True,curtiits,2,"December 30, 2013"
10407,311210,True,curtiits,1,"November 20, 2015"
10408,228380,False,76561198025628522,1,
10409,377160,True,76561198025628522,2,
10410,207610,True,76561198025628522,2,"July 23, 2015"
10411,730,True,76561198025628522,1,
10412,244850,True,76561198025628522,1,
10413,242760,True,76561198025628522,2,"May 20, 2015"
10414,49520,True,deathbyFIREWORKS,1,"December 29, 2013"
10415,207610,True,76561198127261950,1,
10416,230050,True,76561198127261950,1,"June 30, 2015"
10417,440,True,76561198127261950,1,"June 13, 2015"
10418,72850,True,76561198127261950,1,"March 23, 2015"
10419,440,True,Endless_Funn,2,"February 4, 2014"
10420,730,True,BestCyanide,2,
10421,323910,False,cybas101,0,
10422,730,True,76561198077828707,1,"February 17, 2015"
10423,440,True,76561198200007842,2,
10424,243870,True,CheeZeIzLuv,1,"April 26, 2014"
10425,570,True,CheeZeIzLuv,0,"May 11, 2014"
10426,208090,True,CheeZeIzLuv,0,"April 12, 2014"
10427,49520,True,CheeZeIzLuv,2,"December 17, 2014"
10428,550,True,CheeZeIzLuv,1,"April 12, 2014"
10429,440,True,CheeZeIzLuv,1,"April 12, 2014"
10430,730,False,CheeZeIzLuv,0,
10431,240,True,CheeZeIzLuv,1,
10432,251570,True,76561198071333155,1,"July 4, 2015"
10433,265061,True,scyana4,2,"November 26, 2014"
10434,440,True,scyana4,2,
10435,4000,True,scyana4,2,"May 11, 2014"
10436,224260,True,scyana4,1,"January 23, 2015"
10437,201570,True,scyana4,0,"November 13, 2014"
10438,221040,True,scyana4,1,"May 4, 2015"
10439,730,True,scyana4,1,"December 26, 2015"
10440,384310,True,76561198010871424,1,"August 31, 2015"
10441,242920,True,76561198010871424,2,"March 14, 2014"
10442,108600,True,76561198029595343,2,"June 23, 2014"
10443,214490,True,cyroth,2,"February 2, 2015"
10444,250620,True,cyroth,2,"June 2, 2014"
10445,207610,True,cyroth,2,"November 12, 2013"
10446,1510,True,cyroth,2,"December 29, 2011"
10447,301520,True,Cystrade,1,"August 26, 2014"
10448,730,True,czarplays,1,
10449,105600,True,76561198073775164,1,"September 4, 2014"
10450,304930,True,76561198098156317,1,"October 28, 2014"
10451,219740,True,catdownstairz,1,"December 18, 2014"
10452,218620,True,catdownstairz,1,"December 17, 2013"
10453,4000,True,SpookyTheNotCuteGhost,1,"June 16, 2015"
10454,271590,True,SpookyTheNotCuteGhost,1,"May 26, 2015"
10455,218620,True,d00dlebanger,1,"June 26, 2014"
10456,440,True,hobostan,2,"June 22, 2014"
10457,440,True,D3V3D,1,"August 31, 2012"
10458,384180,True,76561198099408755,2,
10459,286160,True,76561198099408755,2,"March 23, 2015"
10460,730,True,76561198075153461,0,
10461,17480,True,76561198075153461,1,
10462,231430,True,76561198075153461,1,
10463,413150,True,76561198075153461,2,
10464,34330,True,76561198075153461,2,"October 28, 2015"
10465,244850,True,76561198081375074,1,"July 1, 2015"
10466,223470,False,76561198081375074,1,"April 8, 2015"
10467,252950,True,76561198043232952,1,
10468,304930,True,gearlan,1,"July 19, 2014"
10469,344760,True,gearlan,1,"March 19, 2015"
10470,227680,False,gearlan,1,"December 21, 2013"
10471,211820,True,heilmeinyellerr,1,"August 22, 2014"
10472,49520,True,76561198080574444,2,"November 23, 2015"
10473,301520,False,thets_racist,1,"December 19, 2015"
10474,407210,True,thets_racist,2,
10475,65980,True,thets_racist,2,"December 7, 2015"
10476,730,True,thets_racist,1,
10477,250500,True,thets_racist,1,"December 9, 2015"
10478,248820,True,thets_racist,2,"November 29, 2015"
10479,206440,True,DakiniBrave,0,"February 6, 2015"
10480,307070,True,DakiniBrave,2,"January 4, 2015"
